IPL Edition,Date,Time,Stadium,City,Match Details,Team 1,Team 2,Team Batting,Total Runs,Total Wickets,Batsman Names,Out/Not Out,Balls Played,Runs Scored,Fours,Sixes,Strike Rate
2023,2023-04-03,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants Innings,205,7,Krunal Pandya,c Ravindra Jadeja b Moeen,9.0,9,0.0,1.0,100.0
2023,2023-04-03,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants Innings,205,7,Marcus Stoinis,b Moeen,18.0,21,0.0,1.0,116.67
2023,2023-04-03,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants Innings,205,7,Nicholas Pooran (wk),c Stokes b Tushar Deshpande,18.0,32,2.0,3.0,177.78
2023,2023-04-03,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants Innings,205,7,Ayush Badoni,c Dhoni b Tushar Deshpande,18.0,23,0.0,0.0,127.78
2023,2023-04-03,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants Innings,205,7,Krishnappa Gowtham,not out,11.0,17,0.0,1.0,154.55
2023,2023-04-03,07:30 PM,MA Chidambaram Stadium,Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match",Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants Innings,205,7,Mark Wood,not out,3.0,10,1.0,1.0,333.33
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Warner (c),b Alzarri Joseph,32.0,37,7.0,0.0,115.62
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Prithvi Shaw,c Alzarri Joseph b Shami,5.0,7,1.0,0.0,140.0
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Mitchell Marsh,b Shami,4.0,4,1.0,0.0,100.0
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,,c Joshua Little b Rashid Khan,34.0,30,2.0,0.0,88.24
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Rossouw,c Rahul Tewatia b Alzarri Joseph,1.0,0,0.0,0.0,0.0
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Abishek Porel (wk),b Rashid Khan,11.0,20,0.0,2.0,181.82
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Axar,c Miller b Shami,22.0,36,2.0,3.0,163.64
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Aman Hakim Khan,c Hardik Pandya b Rashid Khan,8.0,8,0.0,1.0,100.0
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Kuldeep Yadav,not out,1.0,1,0.0,0.0,100.0
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Delhi Capitals Innings,162,8,Nortje,not out,2.0,4,1.0,0.0,200.0
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Gujarat Titans Innings,163,4,Wriddhiman Saha (wk),b Nortje,7.0,14,2.0,1.0,200.0
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Gujarat Titans Innings,163,4,Shubman Gill,b Nortje,13.0,14,3.0,0.0,107.69
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Gujarat Titans Innings,163,4,Sai Sudharsan,not out,48.0,62,4.0,2.0,129.17
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Gujarat Titans Innings,163,4,Hardik Pandya (c),c Abishek Porel b Khaleel Ahmed,4.0,5,1.0,0.0,125.0
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Gujarat Titans Innings,163,4,Vijay Shankar,lbw b Mitchell Marsh,23.0,29,3.0,0.0,126.09
2023,2023-04-04,07:30 PM,Arun Jaitley Stadium,Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match",Delhi Capitals,Gujarat Titans,Gujarat Titans Innings,163,4,David Miller,not out,16.0,31,2.0,2.0,193.75
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Punjab Kings Innings,197,4,Prabhsimran,c Jos Buttler b Holder,34.0,60,7.0,3.0,176.47
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Punjab Kings Innings,197,4,Dhawan (c),not out,56.0,86,9.0,3.0,153.57
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Punjab Kings Innings,197,4,B Rajapaksa,retd hurt,1.0,1,0.0,0.0,100.0
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Punjab Kings Innings,197,4,Jitesh Sharma (wk),c Riyan Parag b Chahal,16.0,27,2.0,1.0,168.75
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Punjab Kings Innings,197,4,Raza,b Ashwin,2.0,1,0.0,0.0,50.0
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Punjab Kings Innings,197,4,Shahrukh Khan,c Jos Buttler b Holder,10.0,11,1.0,0.0,110.0
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Yashasvi Jaiswal,c (sub)Matthew Short b Arshdeep Singh,8.0,11,1.0,1.0,137.5
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Ravichandran Ashwin,c Dhawan b Arshdeep Singh,4.0,0,0.0,0.0,0.0
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Jos Buttler,c and b Nathan Ellis,11.0,19,1.0,1.0,172.73
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Sanju Samson (c & wk),c (sub)Matthew Short b Nathan Ellis,25.0,42,5.0,1.0,168.0
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Devdutt Padikkal,b Nathan Ellis,26.0,21,1.0,0.0,80.77
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Riyan Parag,c Shahrukh Khan b Nathan Ellis,12.0,20,1.0,2.0,166.67
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Shimron Hetmyer,run out (Shahrukh Khan/Sam Curran),18.0,36,1.0,3.0,200.0
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Dhruv Jurel,not out,15.0,32,3.0,2.0,213.33
2023,2023-04-05,07:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match",Rajasthan Royals,Punjab Kings,Rajasthan Royals Innings,192,7,Jason Holder,not out,1.0,1,0.0,0.0,100.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Gurbaz (wk),c Akash Deep b Karn Sharma,44.0,57,6.0,3.0,129.55
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Venkatesh Iyer,b Willey,7.0,3,0.0,0.0,42.86
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Mandeep,b Willey,1.0,0,0.0,0.0,0.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Nitish Rana (c),c Karthik b M Bracewell,5.0,1,0.0,0.0,20.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Rinku Singh,c Karthik b Harshal Patel,33.0,46,2.0,3.0,139.39
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Russell,c Kohli b Karn Sharma,1.0,0,0.0,0.0,0.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Thakur,c Maxwell b Siraj,29.0,68,9.0,3.0,234.48
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Narine,not out,1.0,0,0.0,0.0,0.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders Innings,204,7,Umesh,not out,2.0,6,1.0,0.0,300.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Virat Kohli,b Narine,18.0,21,3.0,0.0,116.67
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Faf du Plessis (c),b Chakaravarthy,12.0,23,2.0,2.0,191.67
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Michael Bracewell,c Nitish Rana b Thakur,18.0,19,1.0,1.0,105.56
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Glenn Maxwell,b Chakaravarthy,7.0,5,1.0,0.0,71.43
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Harshal Patel,b Chakaravarthy,2.0,0,0.0,0.0,0.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Shahbaz Ahmed,c Thakur b Narine,5.0,1,0.0,0.0,20.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Dinesh Karthik (wk),c Chakaravarthy b Suyash Sharma,8.0,9,1.0,0.0,112.5
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Anuj Rawat,c Narine b Suyash Sharma,5.0,1,0.0,0.0,20.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,David Willey,not out,20.0,20,2.0,0.0,100.0
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Karn Sharma,c Nitish Rana b Suyash Sharma,3.0,1,0.0,0.0,33.33
2023,2023-04-06,07:30 PM,Eden Gardens,Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore Innings,123,10,Akash Deep,c and b Chakaravarthy,8.0,17,2.0,1.0,212.5
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Anmolpreet Singh (wk),lbw b Krunal Pandya,26.0,31,3.0,1.0,119.23
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Mayank Agarwal,c Stoinis b Krunal Pandya,7.0,8,1.0,0.0,114.29
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Tripathi,c Amit Mishra b Yash Thakur,41.0,35,4.0,0.0,85.37
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Markram (c),b Krunal Pandya,1.0,0,0.0,0.0,0.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Harry Brook,st Pooran b Ravi Bishnoi,4.0,3,0.0,0.0,75.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Washington Sundar,c Deepak Hooda b Amit Mishra,28.0,16,0.0,0.0,57.14
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Abdul Samad,not out,10.0,21,1.0,2.0,210.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Adil Rashid,c Deepak Hooda b Amit Mishra,3.0,4,1.0,0.0,133.33
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Umran Malik,run out (Deepak Hooda/Jaydev Unadkat),0.0,0,0.0,0.0,0.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad Innings,121,8,Bhuvneshwar,not out,0.0,0,0.0,0.0,0.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,127,5,Kyle Mayers,c Mayank Agarwal b Fazalhaq Farooqi,14.0,13,2.0,0.0,92.86
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,127,5,KL Rahul (c),lbw b Adil Rashid,31.0,35,4.0,0.0,112.9
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,127,5,Deepak Hooda,c and b Bhuvneshwar,8.0,7,0.0,1.0,87.5
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,127,5,Krunal Pandya,c Anmolpreet Singh b Umran Malik,23.0,34,4.0,1.0,147.83
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,127,5,Marcus Stoinis,not out,13.0,10,2.0,0.0,76.92
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,127,5,Romario Shepherd,lbw b Adil Rashid,1.0,0,0.0,0.0,0.0
2023,2023-04-07,07:30 PM,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match",Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants Innings,127,5,Nicholas Pooran (wk),not out,6.0,11,1.0,1.0,183.33
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,199,4,Yashasvi Jaiswal,c and b Mukesh Kumar,31.0,60,11.0,1.0,193.55
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,199,4,Jos Buttler,c and b Mukesh Kumar,51.0,79,11.0,1.0,154.9
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,199,4,,c Nortje b Kuldeep Yadav,4.0,0,0.0,0.0,0.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,199,4,Riyan Parag,b Rovman Powell,11.0,7,0.0,0.0,63.64
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,199,4,Hetmyer,not out,21.0,39,1.0,4.0,185.71
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Rajasthan Royals Innings,199,4,Dhruv Jurel,not out,3.0,8,0.0,1.0,266.67
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Prithvi Shaw,c Samson b Boult,3.0,0,0.0,0.0,0.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,David Warner (c),lbw b Chahal,55.0,65,7.0,0.0,118.18
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Manish Pandey,lbw b Boult,1.0,0,0.0,0.0,0.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Rilee Rossouw,c Yashasvi Jaiswal b Ashwin,12.0,14,2.0,0.0,116.67
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Lalit Yadav,b Boult,24.0,38,5.0,0.0,158.33
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Axar Patel,st Samson b Chahal,6.0,2,0.0,0.0,33.33
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Rovman Powell,c Hetmyer b Ashwin,2.0,2,0.0,0.0,100.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Abishek Porel (wk),c Hetmyer b Chahal,9.0,7,1.0,0.0,77.78
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Kuldeep Yadav,not out,7.0,3,0.0,0.0,42.86
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Anrich Nortje,b Sandeep Sharma,1.0,0,0.0,0.0,0.0
2023,2023-04-08,03:30 PM,Barsapara Cricket Stadium,Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match",Rajasthan Royals,Delhi Capitals,Delhi Capitals Innings,142,9,Mukesh Kumar,not out,1.0,1,0.0,0.0,100.0
2023,2023-04-08,07:30 PM,Wankhede Stadium,Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match",Mumbai Indians,Chennai Super Kings,Mumbai Indians Innings,157,8,Rohit (c),b Tushar Deshpande,13.0,21,3.0,1.0,161.54
